,telephone,latitude,longitude,streetAddress,street,city,state,zip_code,store_page_title
1652,(833) 461-7071,40.73026420738724,-84.06365839724961,2290 Harding Highway,2290 Harding Highway,Lima,Ohio,45804,"Shop ALDI Grocery Store Lima, OH | 2290 Harding Highway"
1653,(833) 461-7070,40.76888645086246,-84.1638457775116,3285 Elida Rd,3285 Elida Rd,Lima,Ohio,45805,"Shop ALDI Grocery Store Lima, OH | 3285 Elida Rd"
1654,(833) 463-7060,41.51884647616675,-81.49444364391911,5144 Mayfield Road,5144 Mayfield Road,Lyndhurst,Ohio,44124,"Shop ALDI Grocery Store Lyndhurst, OH | 5144 Mayfield Road"
1655,(855) 463-1012,41.31492591419686,-81.52526160686033,371 East Aurora Road,371 East Aurora Road,Macedonia,Ohio,44067,"Shop ALDI Grocery Store Macedonia, OH | 371 East Aurora Road"
1656,(833) 463-7042,41.80339464279161,-81.05492682787371,6521 N. Ridge Road,6521 N. Ridge Road,Madison,Ohio,44057,"Shop ALDI Grocery Store Madison, OH | 6521 N. Ridge Road"
1657,(844) 461-7012,39.40623391624725,-81.42040461301804,708 Pike St,708 Pike St,Marietta,Ohio,45750,"Shop ALDI Grocery Store Marietta, OH | 708 Pike St"
1658,(833) 461-7030,40.582479,-83.078774,1916 Mrn Mt Gilead Rd,1916 Mrn Mt Gilead Rd,Marion,Ohio,43302,"Shop ALDI Grocery Store Marion, OH | 1916 Mrn Mt Gilead Rd"
1659,(833) 461-7020,40.2414398,-83.3404043,15740 US Highway 36,15740 US Highway 36,Marysville,Ohio,43040,"Shop ALDI Grocery Store Marysville, OH | 15740 US Highway 36"
1660,(877) 463-1089,40.7974222174963,-81.48504944981725,2624 Lincoln Way East,2624 Lincoln Way East,Massillon,Ohio,44646,"Shop ALDI Grocery Store Massillon, OH | 2624 Lincoln Way East"
1661,(833) 463-7076,40.7575012,-81.516828,3541 Erie Street South,3541 Erie Street South,Massillon,Ohio,44646,"Shop ALDI Grocery Store Massillon, OH | 3541 Erie Street South"
1662,(877) 463-1075,41.5224973,-81.4373485,1385 Som Center Road,1385 Som Center Road,Mayfield Heights,Ohio,44124,"Shop ALDI Grocery Store Mayfield Heights, OH | 1385 Som Center Road"
1663,(833) 463-7004,41.1579559,-81.8611088,1180 North Court Street,1180 North Court Street,Medina,Ohio,44256,"Shop ALDI Grocery Store Medina, OH | 1180 North Court Street"
1664,(855) 463-1018,41.13532599256867,-81.8102172084421,3444 Medina Road,3444 Medina Road,Medina,Ohio,44256,"Shop ALDI Grocery Store Medina, OH | 3444 Medina Road"
1665,(844) 463-1039,41.66215637235281,-81.35902629063821,7885 Mentor Avenue,7885 Mentor Avenue,Mentor,Ohio,44060,"Shop ALDI Grocery Store Mentor, OH | 7885 Mentor Avenue"
1666,(833) 463-7001,41.372732924898976,-81.82970301078058,18324 Bagley Road,18324 Bagley Road,Middleburg Heights,Ohio,44130,"Shop ALDI Grocery Store Middleburg Heights, OH | 18324 Bagley Road"
1667,(833) 463-7023,41.4618442693119,-81.08432755382364,14955 S. Springdale Avenue,14955 S. Springdale Avenue,Middlefield,Ohio,44062,"Shop ALDI Grocery Store Middlefield, OH | 14955 S. Springdale Avenue"
1668,(833) 461-7064,39.4977950553121,-84.33419654391072,3634 S Dixie Hwy,3634 S Dixie Hwy,Middletown,Ohio,45005,"Shop ALDI Grocery Store Middletown, OH | 3634 S Dixie Hwy"
1669,(844) 461-7001,40.403947660120906,-82.44436792394254,1545 Coshocton Ave,1545 Coshocton Ave,Mount Vernon,Ohio,43050,"Shop ALDI Grocery Store Mount Vernon, OH | 1545 Coshocton Ave"
1670,(833) 461-7084,40.0921632,-82.791344,9895 Johnstown Road (US 62),9895 Johnstown Road (US 62),New Albany,Ohio,43054,"Shop ALDI Grocery Store New Albany, OH | 9895 Johnstown Road (US 62)"
1671,(833) 463-7006,40.49402088150703,-81.46940566089143,1187 W. High Street,1187 W. High Street,New Philadelphia,Ohio,44663,"Shop ALDI Grocery Store New Philadelphia, OH | 1187 W. High Street"
1672,(833) 461-7036,40.0841216089814,-82.42573788980735,1350 N 21st St,1350 N 21st St,Newark,Ohio,43055,"Shop ALDI Grocery Store Newark, OH | 1350 N 21st St"
1673,(888) 463-1086,40.90365292226547,-81.40456407348104,8100 Cleveland Ave NW,8100 Cleveland Ave NW,North Canton,Ohio,44720,"Shop ALDI Grocery Store North Canton, OH | 8100 Cleveland Ave NW"
1674,(844) 463-1068,41.420726342451985,-81.90299302339554,4692 Great Northern Blvd.,4692 Great Northern Blvd.,North Olmsted,Ohio,44070,"Shop ALDI Grocery Store North Olmsted, OH | 4692 Great Northern Blvd."
1675,(833) 463-7047,41.43059726442405,-81.5269969479869,4650 Northfield Rd.,4650 Northfield Rd.,North Randall,Ohio,44128,"Shop ALDI Grocery Store North Randall, OH | 4650 Northfield Rd."
1676,(833) 463-7052,41.392473321400196,-82.00690984725952,35111 Center Ridge Road,35111 Center Ridge Road,North Ridgeville,Ohio,44039,"Shop ALDI Grocery Store North Ridgeville, OH | 35111 Center Ridge Road"
1677,(844) 463-1010,41.25879130481261,-82.61362284421921,195 Milan Ave,195 Milan Ave,Norwalk,Ohio,44857,"Shop ALDI Grocery Store Norwalk, OH | 195 Milan Ave"
1678,(833) 463-7082,41.267879,-82.214901,14885 St. Rt 58,14885 St. Rt 58,Oberlin,Ohio,44074,"Shop ALDI Grocery Store Oberlin, OH | 14885 St. Rt 58"
1679,(833) 463-7048,40.7783731754949,-82.59100511670118,955 N. Lexington-Springmill,955 N. Lexington-Springmill,Ontario,Ohio,44906,"Shop ALDI Grocery Store Ontario, OH | 955 N. Lexington-Springmill"
1680,(844) 463-1061,41.63648650829055,-83.45833338286872,3728 Navarre Avenue,3728 Navarre Avenue,Oregon,Ohio,43616,"Shop ALDI Grocery Store Oregon, OH | 3728 Navarre Avenue"
1681,(855) 463-1016,41.68827904056825,-81.28838372883607,2045 Mentor Avenue,2045 Mentor Avenue,Painesville,Ohio,44077,"Shop ALDI Grocery Store Painesville, OH | 2045 Mentor Avenue"
1682,(833) 463-7049,41.4064537,-81.6945919,1770 Snow Road,1770 Snow Road,Parma,Ohio,44134,"Shop ALDI Grocery Store Parma, OH | 1770 Snow Road"
1683,(844) 461-7007,39.9187333583323,-82.78083912074453,1400 Hill Rd North,1400 Hill Rd North,Pickerington,Ohio,43147,"Shop ALDI Grocery Store Pickerington, OH | 1400 Hill Rd North"
1684,(833) 461-7060,40.1494636,-84.212206,1243 E Ash St Suite 100,"1243 E Ash St, Suite 100",Piqua,Ohio,45356,"Shop ALDI Grocery Store Piqua, OH | 1243 E Ash St"
1685,(833) 461-7027,40.11007621098776,-83.19087162113675,7390 State Route 161 E,7390 State Route 161 E,Plain City,Ohio,43064,"Shop ALDI Grocery Store Plain City, OH | 7390 State Route 161 E"
1686,(844) 461-7013,38.74048178878201,-82.96935081481934,2339 Gallia St,2339 Gallia St,Portsmouth,Ohio,45662,"Shop ALDI Grocery Store Portsmouth, OH | 2339 Gallia St"
1687,(844) 461-7006,40.154100150519085,-83.0913532546137,9965 Sawmill Parkway,9965 Sawmill Parkway,Powell,Ohio,43065,"Shop ALDI Grocery Store Powell, OH | 9965 Sawmill Parkway"
1688,(877) 463-1053,41.156624,-81.221005,1350 E. Main Street,1350 E. Main Street,Ravenna,Ohio,44266,"Shop ALDI Grocery Store Ravenna, OH | 1350 E. Main Street"
1689,(833) 461-7038,39.985423327633825,-82.78123676776892,8301 E Broad St,8301 E Broad St,Reynoldsburg,Ohio,43068,"Shop ALDI Grocery Store Reynoldsburg, OH | 8301 E Broad St"
1690,(877) 463-1002,41.54822690858732,-83.58440122226966,9806 South Compass Dr.,9806 South Compass Dr.,Rossford,Ohio,43460,"Shop ALDI Grocery Store Rossford, OH | 9806 South Compass Dr."
1691,(833) 463-7014,40.9003018,-80.8251003,2495 East State Street,2495 East State Street,Salem,Ohio,44460,"Shop ALDI Grocery Store Salem, OH | 2495 East State Street"
1692,(888) 463-1062,41.4245589104485,-82.67965408465585,3612 Milan Road,3612 Milan Road,Sandusky,Ohio,44870,"Shop ALDI Grocery Store Sandusky, OH | 3612 Milan Road"
1693,(855) 463-1017,41.36740266723514,-81.68359637260431,7305 Broadview Road,7305 Broadview Road,Seven Hills,Ohio,44131,"Shop ALDI Grocery Store Seven Hills, OH | 7305 Broadview Road"
1694,(844) 463-1005,41.424512357166186,-82.0790894404854,5216 Detroit Rd,5216 Detroit Rd,Sheffield Village,Ohio,44035,"Shop ALDI Grocery Store Sheffield Village, OH | 5216 Detroit Rd"
1695,(833) 461-7046,40.28852853031423,-84.19341878732666,2500 Michigan St,2500 Michigan St,Sidney,Ohio,45365,"Shop ALDI Grocery Store Sidney, OH | 2500 Michigan St"
1696,(888) 463-1078,41.3900048,-81.4357023,6217 Som Center Road,6217 Som Center Road,Solon,Ohio,44139,"Shop ALDI Grocery Store Solon, OH | 6217 Som Center Road"
1697,(855) 955-2534,38.416412,-82.51007,228 Township Rd 1430,228 Township Rd 1430,South Point,Ohio,45680,"Shop ALDI Grocery Store South Point, OH | 228 Township Rd 1430"
1698,(833) 461-7056,39.286613107002324,-84.4627354426501,425 E. Kemper Road,425 E. Kemper Road,Springdale,Ohio,45246,"Shop ALDI Grocery Store Springdale, OH | 425 E. Kemper Road"
1699,(833) 461-7066,39.95360677446989,-83.82922521452201,2091 N Bechtle Ave,2091 N Bechtle Ave,Springfield,Ohio,45504,"Shop ALDI Grocery Store Springfield, OH | 2091 N Bechtle Ave"
1700,(855) 955-2534,40.07779005234866,-80.87119883068846,68525 Addie Way,68525 Addie Way,St. Clairsville,Ohio,43950,"Shop ALDI Grocery Store St. Clairsville, OH | 68525 Addie Way"
1701,(855) 955-2534,40.36968078878867,-80.67217022180557,4150 Mall Drive,4150 Mall Drive,Steubenville,Ohio,43952,"Shop ALDI Grocery Store Steubenville, OH | 4150 Mall Drive"
1702,(833) 463-7069,41.15916409627355,-81.40162903533528,3804 Fishcreek Road,3804 Fishcreek Road,Stow,Ohio,44224,"Shop ALDI Grocery Store Stow, OH | 3804 Fishcreek Road"
1703,(833) 463-7007,41.237365502933095,-81.33866422344175,"9071 State Route 14, OH","9071 State Route 14, OH",Streetsboro,Ohio,44241,"Shop ALDI Grocery Store Streetsboro, OH | 9071 State Route 14, OH"
1704,(877) 463-1038,41.31160520032618,-81.83392052206906,14267 Pearl Road,14267 Pearl Road,Strongsville,Ohio,44136,"Shop ALDI Grocery Store Strongsville, OH | 14267 Pearl Road"
1705,(833) 463-7020,41.70607050220119,-83.66728863420238,5539 Monroe Street,5539 Monroe Street,Sylvania,Ohio,43560,"Shop ALDI Grocery Store Sylvania, OH | 5539 Monroe Street"
1706,(855) 463-1051,41.109544581946004,-83.2111144065857,2124 West Market Street,2124 West Market Street,Tiffin,Ohio,44883,"Shop ALDI Grocery Store Tiffin, OH | 2124 West Market Street"
1707,(833) 463-7022,41.722120027315356,-83.5129721515379,1430 East Alexis Road,1430 East Alexis Road,Toledo,Ohio,43612,"Shop ALDI Grocery Store Toledo, OH | 1430 East Alexis Road"
1708,(855) 955-2534,40.05244998806849,-84.23817750884419,50 Troy Town Drive,50 Troy Town Drive,Troy,Ohio,45373,"Shop ALDI Grocery Store Troy, OH | 50 Troy Town Drive"
1709,(833) 463-7024,40.951190904955915,-81.46461138280641,4055 Massillon Road,4055 Massillon Road,Uniontown,Ohio,44685,"Shop ALDI Grocery Store Uniontown, OH | 4055 Massillon Road"
1710,(833) 461-7078,40.0236755,-83.05778339999999,3280 Tremont Road,3280 Tremont Road,Upper Arlington,Ohio,43221,"Shop ALDI Grocery Store Upper Arlington, OH | 3280 Tremont Road"
1711,(833) 461-7069,40.105933798668474,-83.73576925085601,741 Scioto Street,741 Scioto Street,Urbana,Ohio,43078,"Shop ALDI Grocery Store Urbana, OH | 741 Scioto Street"
1712,(833) 463-7073,41.04893684050557,-81.726567635582,174 Park Centre Drive,174 Park Centre Drive,Wadsworth,Ohio,44281,"Shop ALDI Grocery Store Wadsworth, OH | 174 Park Centre Drive"
1713,(833) 461-7072,40.565704,-84.1781384,1246 Bellefontaine St,1246 Bellefontaine St,Wapakoneta,Ohio,45895,"Shop ALDI Grocery Store Wapakoneta, OH | 1246 Bellefontaine St"
1714,(833) 463-7057,41.2097602062104,-80.73907256126404,2425 Niles Cortland Rd SE,2425 Niles Cortland Rd SE,Warren,Ohio,44484,"Shop ALDI Grocery Store Warren, OH | 2425 Niles Cortland Rd SE"
1715,(844) 463-1026,41.255094777769884,-80.85822659596583,2774 Parkman Road N.W.,2774 Parkman Road N.W.,Warren,Ohio,44485,"Shop ALDI Grocery Store Warren, OH | 2774 Parkman Road N.W."
1716,(833) 461-7048,39.521300578832715,-83.46035733819008,200 Commerce Blvd,200 Commerce Blvd,Washington Court House,Ohio,43160,"Shop ALDI Grocery Store Washington Court House, OH | 200 Commerce Blvd"
1717,(833) 461-7065,39.35275878816548,-84.37681853771215,7910 Tylersville Square Dr,7910 Tylersville Square Dr,West Chester,Ohio,45069,"Shop ALDI Grocery Store West Chester, OH | 7910 Tylersville Square Dr"
1718,(844) 461-7005,40.09498647099447,-82.92393465026248,5996 Westerville Rd,5996 Westerville Rd,Westerville,Ohio,43081,"Shop ALDI Grocery Store Westerville, OH | 5996 Westerville Rd"
1719,(844) 463-1070,41.4617898,-81.9597281,30700 Detroit Road,30700 Detroit Road,Westlake,Ohio,44145,"Shop ALDI Grocery Store Westlake, OH | 30700 Detroit Road"
1720,(833) 461-7052,39.9554167,-82.8963711,3831 E Main St,3831 E Main St,Whitehall,Ohio,43213,"Shop ALDI Grocery Store Whitehall, OH | 3831 E Main St"
1721,(888) 463-1087,41.628238,-81.42063,37100 Euclid Avenue,37100 Euclid Avenue,Willoughby,Ohio,44094,"Shop ALDI Grocery Store Willoughby, OH | 37100 Euclid Avenue"
1722,(833) 463-7077,41.5857518,-81.4791535,2821 Bishop Road,2821 Bishop Road,Willoughby Hills,Ohio,44092,"Shop ALDI Grocery Store Willoughby Hills, OH | 2821 Bishop Road"
1723,(833) 463-7056,41.641170978491694,-81.47092780690514,30960 Lake Shore Blvd,30960 Lake Shore Blvd,Willowick,Ohio,44095,"Shop ALDI Grocery Store Willowick, OH | 30960 Lake Shore Blvd"
1724,(833) 461-7049,39.45171137627073,-83.79657626152039,1801 Rombach Ave,1801 Rombach Ave,Wilmington,Ohio,45177,"Shop ALDI Grocery Store Wilmington, OH | 1801 Rombach Ave"
1725,(855) 463-1009,40.827240507449034,-81.90769067625297,2249 Akron Rd,2249 Akron Rd,Wooster,Ohio,44691,"Shop ALDI Grocery Store Wooster, OH | 2249 Akron Rd"
1726,(844) 463-1044,40.84539519834172,-81.94287802808424,3743 Burbank Road,3743 Burbank Road,Wooster,Ohio,44691,"Shop ALDI Grocery Store Wooster, OH | 3743 Burbank Road"
1727,(833) 461-7017,39.6908141,-83.9652114,37 Hospitality Drive,37 Hospitality Drive,Xenia,Ohio,45385,"Shop ALDI Grocery Store Xenia, OH | 37 Hospitality Drive"
1728,(844) 463-1031,41.14527498703278,-80.66369554619087,3497 Belmont Ave.,3497 Belmont Ave.,Youngstown,Ohio,44505,"Shop ALDI Grocery Store Youngstown, OH | 3497 Belmont Ave."
1729,(844) 461-7008,39.986085228022766,-82.02101693318582,3500 Maple Ave,3500 Maple Ave,Zanesville,Ohio,43701,"Shop ALDI Grocery Store Zanesville, OH | 3500 Maple Ave"
1730,(833) 747-5019,34.79131143334784,-96.65855869394012,1320 Lonnie Abbott,1320 Lonnie Abbott,Ada,Oklahoma,74820,"Shop ALDI Grocery Store Ada, OK | 1320 Lonnie Abbott"
1731,(844) 475-1021,34.18098738734578,-97.14220750821823,510 N. Commerce St.,510 N. Commerce St.,Ardmore,Oklahoma,73401,"Shop ALDI Grocery Store Ardmore, OK | 510 N. Commerce St."
1732,(855) 955-2534,36.711220128276096,-95.93621134757996,2553 SE Washington Blvd,2553 SE Washington Blvd,Bartlesville,Oklahoma,74006,"Shop ALDI Grocery Store Bartlesville, OK | 2553 SE Washington Blvd"
1733,(855) 955-2534,36.061714332773526,-95.82083330541974,2400 W. Kenosha Street,2400 W. Kenosha Street,Broken Arrow,Oklahoma,74012,"Shop ALDI Grocery Store Broken Arrow, OK | 2400 W. Kenosha Street"
1734,(855) 955-2534,35.9883091,-95.79777419999999,525 W. Tucson St.,525 W. Tucson St.,Broken Arrow,Oklahoma,74011,"Shop ALDI Grocery Store Broken Arrow, OK | 525 W. Tucson St."
1735,(888) 475-1126,35.026553901788134,-97.93659895337295,2318 S. 4th St,2318 S. 4th St,Chickasha,Oklahoma,73018,"Shop ALDI Grocery Store Chickasha, OK | 2318 S. 4th St"
1736,(855) 955-2534,36.2925742,-95.6280914,1700 Scissortail Ave.,1700 Scissortail Ave.,Claremore,Oklahoma,74017,"Shop ALDI Grocery Store Claremore, OK | 1700 Scissortail Ave."
1737,(855) 475-7033,35.65368617944225,-97.49758349570085,1001 W. Edmond Rd.,1001 W. Edmond Rd.,Edmond,Oklahoma,73003,"Shop ALDI Grocery Store Edmond, OK | 1001 W. Edmond Rd."
1738,(844) 475-1012,36.389910585672176,-97.93962568044668,5001 W. Garriott Rd.,5001 W. Garriott Rd.,Enid,Oklahoma,73703,"Shop ALDI Grocery Store Enid, OK | 5001 W. Garriott Rd."
1739,(844) 475-1077,34.619395727058524,-98.42090785503387,935 NW Sheridan Rd.,935 NW Sheridan Rd.,Lawton,Oklahoma,73505,"Shop ALDI Grocery Store Lawton, OK | 935 NW Sheridan Rd."
1740,(888) 475-1009,35.45982463081956,-97.40688789380778,601 S. Air Depot,601 S. Air Depot,Midwest City,Oklahoma,73110,"Shop ALDI Grocery Store Midwest City, OK | 601 S. Air Depot"
1741,(844) 475-1004,35.32030413809264,-97.49610096216202,601 SW 19th Street,601 SW 19th Street,Moore,Oklahoma,73160,"Shop ALDI Grocery Store Moore, OK | 601 SW 19th Street"
1742,(855) 955-2534,35.77098970983636,-95.3668100057202,436 W. Shawnee Street,436 W. Shawnee Street,Muskogee,Oklahoma,74401,"Shop ALDI Grocery Store Muskogee, OK | 436 W. Shawnee Street"
1743,(844) 475-1013,35.217481205659965,-97.47871218951163,2440 W. Main St.,2440 W. Main St.,Norman,Oklahoma,73069,"Shop ALDI Grocery Store Norman, OK | 2440 W. Main St."
1744,(844) 475-1083,35.1809776,-97.4155569,3101 Classen Blvd.,3101 Classen Blvd.,Norman,Oklahoma,73071,"Shop ALDI Grocery Store Norman, OK | 3101 Classen Blvd."
1745,(844) 475-1014,35.60529821816769,-97.55048816632744,13301 N. Penn. Ave,13301 N. Penn. Ave,Oklahoma City,Oklahoma,73120,"Shop ALDI Grocery Store Oklahoma City, OK | 13301 N. Penn. Ave"
1746,(844) 475-1002,35.40562736752383,-97.55070269107819,2150 SW 59th Street,2150 SW 59th Street,Oklahoma City,Oklahoma,73119,"Shop ALDI Grocery Store Oklahoma City, OK | 2150 SW 59th Street"
1747,(833) 747-5095,35.52002,-97.56648,4805 N May Avenue,4805 N May Avenue,Oklahoma City,Oklahoma,73112,"Shop ALDI Grocery Store Oklahoma City, OK | 4805 N May Avenue"
1748,(844) 475-1017,35.492510366771754,-97.62272861527188,6010 N.W. 23rd,6010 N.W. 23rd,Oklahoma City,Oklahoma,73127,"Shop ALDI Grocery Store Oklahoma City, OK | 6010 N.W. 23rd"
1749,(844) 475-1011,35.55909145694917,-97.63703573871473,6965 NW Expressway,6965 NW Expressway,Oklahoma City,Oklahoma,73132,"Shop ALDI Grocery Store Oklahoma City, OK | 6965 NW Expressway"
1750,(855) 955-2534,36.287757,-95.839577,9259 N. Owasso Expressway,9259 N. Owasso Expressway,Owasso,Oklahoma,74055,"Shop ALDI Grocery Store Owasso, OK | 9259 N. Owasso Expressway"
1751,(833) 747-5010,36.73771052035799,-97.07183718681335,1000 E. Prospect Ave.,1000 E. Prospect Ave.,Ponca City,Oklahoma,74601,"Shop ALDI Grocery Store Ponca City, OK | 1000 E. Prospect Ave."
1752,(855) 955-2534,36.1357669,-96.1128009,101 W. Alexander Blvd.,101 W. Alexander Blvd.,Sand Springs,Oklahoma,74063,"Shop ALDI Grocery Store Sand Springs, OK | 101 W. Alexander Blvd."
1753,(844) 475-1007,35.3788098,-96.9305461,4640 N Kickapoo St,4640 N Kickapoo St,Shawnee,Oklahoma,74804,"Shop ALDI Grocery Store Shawnee, OK | 4640 N Kickapoo St"
1754,(844) 475-1018,36.13392155029786,-97.05258003095878,1188 N. Perkins Rd.,1188 N. Perkins Rd.,Stillwater,Oklahoma,74075,"Shop ALDI Grocery Store Stillwater, OK | 1188 N. Perkins Rd."
1755,(855) 955-2534,36.132439099451005,-95.8340762539809,12572 E 21st Street,12572 E 21st Street,Tulsa,Oklahoma,74129,"Shop ALDI Grocery Store Tulsa, OK | 12572 E 21st Street"
1756,(855) 955-2534,36.123881999999995,-95.93949619816495,2711 South Harvard Ave.,2711 South Harvard Ave.,Tulsa,Oklahoma,74114,"Shop ALDI Grocery Store Tulsa, OK | 2711 South Harvard Ave."
1757,(855) 955-2534,36.04498838252829,-96.0036469286401,8205 S. Olympia Ave.,8205 S. Olympia Ave.,Tulsa,Oklahoma,74132,"Shop ALDI Grocery Store Tulsa, OK | 8205 S. Olympia Ave."
1758,(855) 955-2534,36.014350585998926,-95.88426035581966,8207 E. 103rd Street,8207 E. 103rd Street,Tulsa,Oklahoma,74133,"Shop ALDI Grocery Store Tulsa, OK | 8207 E. 103rd Street"
1759,(855) 955-2534,36.07652697943548,-95.88508307933807,8221 E. 61st Street Suite S,"8221 E. 61st Street, Suite S",Tulsa,Oklahoma,74133,"Shop ALDI Grocery Store Tulsa, OK | 8221 E. 61st Street"
1760,(844) 475-1006,35.47821333669231,-97.76090607047075,935 N. Cemetery Road,935 N. Cemetery Road,Yukon,Oklahoma,73099,"Shop ALDI Grocery Store Yukon, OK | 935 N. Cemetery Road"
1761,(855) 955-2534,40.60683808214564,-80.2772672550509,2011 Sheffield Road,2011 Sheffield Road,Aliquippa,Pennsylvania,15001,"Shop ALDI Grocery Store Aliquippa, PA | 2011 Sheffield Road"
1762,(833) 460-7009,40.6390143,-75.4299828,1856 Catasauqua Road,1856 Catasauqua Road,Allentown,Pennsylvania,18109,"Shop ALDI Grocery Store Allentown, PA | 1856 Catasauqua Road"
1763,(833) 460-7189,40.57989642279899,-75.5247735683557,3235 Hamilton Blvd.,3235 Hamilton Blvd.,Allentown,Pennsylvania,18103,"Shop ALDI Grocery Store Allentown, PA | 3235 Hamilton Blvd."
1764,(844) 460-7080,40.556111253442744,-75.58403482132073,950 Mill Creek Road Suite A,"950 Mill Creek Road, Suite A",Allentown,Pennsylvania,18106,"Shop ALDI Grocery Store Allentown, PA | 950 Mill Creek Road"
1765,(855) 955-2534,40.5888287222848,-79.94846846304043,4578 Route 8,4578 Route 8,Allison Park,Pennsylvania,15101,"Shop ALDI Grocery Store Allison Park, PA | 4578 Route 8"
1766,(855) 955-2534,40.49648135992811,-78.38884353038043,1706 McMahon Road,1706 McMahon Road,Altoona,Pennsylvania,16602,"Shop ALDI Grocery Store Altoona, PA | 1706 McMahon Road"
1767,(855) 955-2534,40.6270196480079,-80.22727283636542,351 Logan Lane,351 Logan Lane,Baden,Pennsylvania,15005,"Shop ALDI Grocery Store Baden, PA | 351 Logan Lane"
1768,(855) 955-2534,40.34242504862718,-79.98414781349175,5239 Brownsville Road,5239 Brownsville Road,Baldwin Boro,Pennsylvania,15236,"Shop ALDI Grocery Store Baldwin Boro, PA | 5239 Brownsville Road"
1769,(855) 955-2534,40.38377146060186,-80.01417338848114,3089 Sussex Avenue,3089 Sussex Avenue,Baldwin Twp,Pennsylvania,15226,"Shop ALDI Grocery Store Baldwin Twp, PA | 3089 Sussex Avenue"
1770,(855) 955-2534,40.7736965618393,-80.3721410036087,2580 Constitution Blvd,2580 Constitution Blvd,Beaver Falls,Pennsylvania,15010,"Shop ALDI Grocery Store Beaver Falls, PA | 2580 Constitution Blvd"
1771,(855) 955-2534,40.1358255,-79.8414617,780 Rostraver Road,780 Rostraver Road,Belle Vernon,Pennsylvania,15012,"Shop ALDI Grocery Store Belle Vernon, PA | 780 Rostraver Road"
1772,(844) 460-7048,40.09040692656044,-74.93896722793573,1445 Street Road,1445 Street Road,Bensalem,Pennsylvania,19020,"Shop ALDI Grocery Store Bensalem, PA | 1445 Street Road"
1773,(833) 460-7014,40.13667305759262,-74.96023733498765,620 Rockhill Road,620 Rockhill Road,Bensalem,Pennsylvania,19020,"Shop ALDI Grocery Store Bensalem, PA | 620 Rockhill Road"
1774,(844) 460-7078,41.04735567977427,-76.26614570617676,1890 W. Front Street,1890 W. Front Street,Berwick,Pennsylvania,18603,"Shop ALDI Grocery Store Berwick, PA | 1890 W. Front Street"
1775,(855) 955-2534,40.33518544578067,-80.02287983894348,5159 Library Road,5159 Library Road,Bethel Park,Pennsylvania,15102,"Shop ALDI Grocery Store Bethel Park, PA | 5159 Library Road"
1776,(833) 460-7203,40.673844544847256,-75.34579064723873,3833 Nazareth Pike,3833 Nazareth Pike,Bethlehem,Pennsylvania,18020,"Shop ALDI Grocery Store Bethlehem, PA | 3833 Nazareth Pike"
1777,(844) 460-7152,41.0164283,-76.4903157,177 Columbia Mall Dr.,177 Columbia Mall Dr.,Bloomsburg,Pennsylvania,17815,"Shop ALDI Grocery Store Bloomsburg, PA | 177 Columbia Mall Dr."
1778,(844) 460-7042,40.1655418,-75.2894528,930 Dekalb Pike,930 Dekalb Pike,Blue Bell,Pennsylvania,19422,"Shop ALDI Grocery Store Blue Bell, PA | 930 Dekalb Pike"
1779,(855) 955-2534,41.97932400824711,-78.61952714282893,1001 East Main Street,1001 East Main Street,Bradford,Pennsylvania,16701,"Shop ALDI Grocery Store Bradford, PA | 1001 East Main Street"
1780,(855) 955-2534,40.3538372959302,-80.11300382209015,3013 Washington Pike,3013 Washington Pike,Bridgeville,Pennsylvania,15017,"Shop ALDI Grocery Store Bridgeville, PA | 3013 Washington Pike"
1781,(844) 460-7159,39.8774944562438,-75.39361791191014,4801 Edgemont Avenue,4801 Edgemont Avenue,Brookhaven,Pennsylvania,19015,"Shop ALDI Grocery Store Brookhaven, PA | 4801 Edgemont Avenue"
1782,(855) 955-2534,40.62969497087414,-77.58090806128725,339 West Freedom Avenue,339 West Freedom Avenue,Burnham,Pennsylvania,17009,"Shop ALDI Grocery Store Burnham, PA | 339 West Freedom Avenue"
1783,(855) 955-2534,40.8822318,-79.8978017,196 Bon Aire Plaza,196 Bon Aire Plaza,Butler,Pennsylvania,16001,"Shop ALDI Grocery Store Butler, PA | 196 Bon Aire Plaza"
1784,(855) 955-2534,40.875804897714254,-79.94497910903192,300 Butler Commons,300 Butler Commons,Butler,Pennsylvania,16001,"Shop ALDI Grocery Store Butler, PA | 300 Butler Commons"
1785,(833) 471-7076,40.2270302,-76.9407569,3437 Simpson Ferry Road,3437 Simpson Ferry Road,Camp Hill,Pennsylvania,17011,"Shop ALDI Grocery Store Camp Hill, PA | 3437 Simpson Ferry Road"
1786,(833) 471-7091,40.196645056172805,-77.15619785177371,250 Westminster Drive,250 Westminster Drive,Carlisle,Pennsylvania,17013,"Shop ALDI Grocery Store Carlisle, PA | 250 Westminster Drive"
1787,(855) 955-2534,40.39760920625036,-80.08560903322105,1160 Washington Avenue,1160 Washington Avenue,Carnegie,Pennsylvania,15106,"Shop ALDI Grocery Store Carnegie, PA | 1160 Washington Avenue"
1788,(833) 471-7090,39.9387169,-77.6321498,561 Gateway Avenue,561 Gateway Avenue,Chambersburg,Pennsylvania,17201,"Shop ALDI Grocery Store Chambersburg, PA | 561 Gateway Avenue"
